1,1930,569.20,423.10,56.38,176.87,1,-1,-1,-1
1,1929,671.68,407.66,86.53,193.59,1,-1,-1,-1
1,1928,1352.14,379.56,84.06,240.88,1,-1,-1,-1
1,1927,1469.45,415.25,91.93,187.82,1,-1,-1,-1
1,1926,472.13,437.85,78.72,161.33,1,-1,-1,-1
2,1930,555.25,413.55,66.17,183.41,1,-1,-1,-1
2,1929,670.59,398.57,83.93,197.14,1,-1,-1,-1
2,1928,1354.48,392.60,76.57,233.47,1,-1,-1,-1
2,1927,1461.70,428.33,76.86,163.51,1,-1,-1,-1
2,1926,460.66,438.87,68.13,163.91,1,-1,-1,-1
3,1931,636.66,416.82,57.55,162.85,1,-1,-1,-1
3,1930,551.62,413.95,69.59,187.78,1,-1,-1,-1
3,1929,681.50,425.92,83.05,188.20,1,-1,-1,-1
3,1928,1362.28,384.69,86.04,246.66,1,-1,-1,-1
3,1927,1459.24,427.31,78.19,169.33,1,-1,-1,-1
3,1926,461.20,431.89,66.11,162.18,1,-1,-1,-1
4,1930,547.32,420.37,65.02,171.61,1,-1,-1,-1
4,1928,1346.87,385.47,79.83,239.63,1,-1,-1,-1
4,1927,1451.47,425.87,78.12,175.35,1,-1,-1,-1
4,1926,445.13,435.78,77.89,174.58,1,-1,-1,-1
5,1930,538.18,421.02,66.37,168.72,1,-1,-1,-1
5,1928,1343.05,386.61,83.71,248.79,1,-1,-1,-1
5,1927,1436.37,431.12,71.58,168.98,1,-1,-1,-1
5,1926,432.78,439.49,73.41,173.35,1,-1,-1,-1
6,1931,643.34,410.99,82.32,197.13,1,-1,-1,-1
6,1930,525.07,434.44,63.65,163.53,1,-1,-1,-1
6,1928,1342.15,388.02,83.44,231.63,1,-1,-1,-1
6,1927,1429.71,442.80,71.30,166.60,1,-1,-1,-1
6,1926,432.73,435.58,68.56,167.28,1,-1,-1,-1
7,1928,1344.46,403.65,82.03,226.71,1,-1,-1,-1
7,1927,1418.73,438.92,79.32,170.36,1,-1,-1,-1
7,1926,435.47,439.75,65.48,162.22,1,-1,-1,-1
8,1928,1341.84,403.91,79.55,226.51,1,-1,-1,-1
8,1927,1420.91,438.46,73.99,168.76,1,-1,-1,-1
8,1926,428.76,433.62,69.56,172.96,1,-1,-1,-1
9,1928,1342.22,402.14,78.86,227.47,1,-1,-1,-1
9,1927,1420.36,439.79,72.12,168.19,1,-1,-1,-1
9,1926,426.32,433.98,70.64,173.14,1,-1,-1,-1
10,1931,642.62,426.51,71.94,190.04,1,-1,-1,-1
10,1930,538.25,425.57,85.94,177.39,1,-1,-1,-1
10,1928,1351.25,405.90,80.78,231.44,1,-1,-1,-1
10,1927,1410.53,430.10,78.14,176.74,1,-1,-1,-1
10,1926,418.20,433.13,71.63,170.48,1,-1,-1,-1
11,1931,632.24,423.48,75.54,190.07,1,-1,-1,-1
11,1927,1400.17,428.60,83.39,190.31,1,-1,-1,-1
11,1926,413.43,439.85,76.58,162.31,1,-1,-1,-1
12,1931,627.57,425.35,75.14,188.98,1,-1,-1,-1
12,1927,1384.12,432.35,83.97,200.70,1,-1,-1,-1
12,1926,411.58,442.33,73.82,158.04,1,-1,-1,-1
13,1931,620.17,415.78,77.82,188.92,1,-1,-1,-1
13,1927,1372.55,426.36,94.74,225.77,1,-1,-1,-1
13,1926,414.02,444.50,72.40,161.17,1,-1,-1,-1
14,1931,619.15,420.12,77.37,192.63,1,-1,-1,-1
